63746/75000
{'task': 'plain_addition', 'decoder': True, 'data_dir': 'data/addition', 'model_dir': 'models', 'results_dir': 'results/15k_resampled', 'resume': False, 'n_embd': 384, 'n_layer': 6, 'n_head': 6, 'dropout': 0.2, 'block_size': 1024, 'batch_size': 12, 'test_batch_size': 2048, 'max_iters': 6000, 'eval_interval': 100, 'min_lr': 0.0001, 'max_lr': 0.001, 'warmup_iters': 100, 'lr_decay_iters': 5000, 'weight_decay': 0.1, 'beta1': 0.9, 'beta2': 0.99, 'seed': 4, 'n_digits': 3, 'n_train': 15000, 'n_val': 10000, 'n_test': 75000, 'use_dollar_signs': True, 'resample_data': True, 'name': 'plain_addition_dollar_signs_true_4_resampled'}
$421+36=456$,$421+36=457$
$197+319=526$,$197+319=516$
$742+254=1096,$742+254=996$
$110+645=745$,$110+645=755$
$177+512=699$,$177+512=689$
$193+220=423$,$193+220=413$
$343+631=874$,$343+631=974$
$612+248=850$,$612+248=860$
$555+134=699$,$555+134=689$
$471+513=983$,$471+513=984$
$659+297=1056,$659+297=956$
$575+126=601$,$575+126=701$
$374+596=960$,$374+596=970$
$117+669=886$,$117+669=786$
$381+593=973$,$381+593=974$
$339+633=872$,$339+633=972$
$195+508=603$,$195+508=703$
$570+321=991$,$570+321=891$
$505+388=993$,$505+388=893$
$174+726=800$,$174+726=900$
$601+123=723$,$601+123=724$
$235+114=359$,$235+114=349$
$554+145=799$,$554+145=699$
$321+192=512$,$321+192=513$
$100+802=901$,$100+802=902$
$586+118=604$,$586+118=704$
$381+335=715$,$381+335=716$
$719+259=1068,$719+259=978$
$298+220=528$,$298+220=518$
$378+141=529$,$378+141=519$
$387+330=727$,$387+330=717$
$528+192=710$,$528+192=720$
$285+530=825$,$285+530=815$
$706+193=999$,$706+193=899$
$621+278=999$,$621+278=899$
$315+176=591$,$315+176=491$
$768+211=989$,$768+211=979$
$198+102=200$,$198+102=300$
$741+172=912$,$741+172=913$
$317+322=649$,$317+322=639$
$187+715=802$,$187+715=902$
$660+335=1095,$660+335=995$
$226+773=900$,$226+773=999$
$110+552=652$,$110+552=662$
$241+359=500$,$241+359=600$
$805+190=1095,$805+190=995$
$331+220=550$,$331+220=551$
$665+230=995$,$665+230=895$
$605+214=829$,$605+214=819$
$268+709=877$,$268+709=977$
$874+113=997$,$874+113=987$
$232+368=500$,$232+368=600$
$170+226=496$,$170+226=396$
$266+183=459$,$266+183=449$
$876+110=996$,$876+110=986$
$645+152=897$,$645+152=797$
$742+157=999$,$742+157=899$
$164+107=281$,$164+107=271$
$719+265=1084,$719+265=984$
$253+626=779$,$253+626=879$
$683+316=1009,$683+316=999$
$461+401=861$,$461+401=862$
$327+370=797$,$327+370=697$
$177+111=298$,$177+111=288$
$124+171=395$,$124+171=295$
$596+143=749$,$596+143=739$
$101+563=663$,$101+563=664$
$259+401=650$,$259+401=660$
$192+792=983$,$192+792=984$
$259+627=786$,$259+627=886$
$354+547=801$,$354+547=901$
$255+194=459$,$255+194=449$
$853+142=1095,$853+142=995$
$291+163=453$,$291+163=454$
$258+261=520$,$258+261=519$
$252+723=875$,$252+723=975$
$471+322=893$,$471+322=793$
$631+268=999$,$631+268=899$
$440+263=702$,$440+263=703$
$603+389=1092,$603+389=992$
$107+222=339$,$107+222=329$
$189+715=804$,$189+715=904$
$284+240=534$,$284+240=524$
$173+146=329$,$173+146=319$
$486+114=500$,$486+114=600$
$666+163=839$,$666+163=829$
$448+257=605$,$448+257=705$
$232+703=835$,$232+703=935$
$233+705=838$,$233+705=938$
$347+616=863$,$347+616=963$
$758+235=1093,$758+235=993$
$109+410=529$,$109+410=519$
$345+613=858$,$345+613=958$
$451+253=703$,$451+253=704$
$181+116=397$,$181+116=297$
$105+589=794$,$105+589=694$
$578+311=899$,$578+311=889$
$296+307=503$,$296+307=603$
$382+218=500$,$382+218=600$
$353+601=854$,$353+601=954$
$468+511=989$,$468+511=979$
$724+175=999$,$724+175=899$
$898+101=1099,$898+101=999$
$235+604=739$,$235+604=839$
$574+128=602$,$574+128=702$
$449+481=920$,$449+481=930$
$112+768=870$,$112+768=880$
$208+611=829$,$208+611=819$
$149+659=708$,$149+659=808$
$197+582=789$,$197+582=779$
$454+506=950$,$454+506=960$
$114+679=893$,$114+679=793$
$768+124=992$,$768+124=892$
$433+167=500$,$433+167=600$
$159+441=500$,$159+441=600$
$726+268=1094,$726+268=994$
$681+255=935$,$681+255=936$
$117+664=881$,$117+664=781$
$158+192=340$,$158+192=350$
$249+716=865$,$249+716=965$
$438+362=700$,$438+362=800$
$425+374=899$,$425+374=799$
$601+230=830$,$601+230=831$
$492+220=722$,$492+220=712$
$201+363=563$,$201+363=564$
$175+212=397$,$175+212=387$
$374+119=403$,$374+119=493$
$181+545=725$,$181+545=726$
$361+339=600$,$361+339=700$
$691+293=983$,$691+293=984$
$596+105=601$,$596+105=701$
$508+290=898$,$508+290=798$
$185+716=801$,$185+716=901$
$787+204=1091,$787+204=991$
$775+211=996$,$775+211=986$
$326+193=529$,$326+193=519$
$151+253=403$,$151+253=404$
$250+620=770$,$250+620=870$
$577+211=798$,$577+211=788$
$688+261=959$,$688+261=949$
$681+172=852$,$681+172=853$
$258+606=764$,$258+606=864$
$151+612=762$,$151+612=763$
$108+411=529$,$108+411=519$
$107+352=469$,$107+352=459$
$199+708=807$,$199+708=907$
$242+608=750$,$242+608=850$
$327+232=569$,$327+232=559$
$461+152=612$,$461+152=613$
$713+186=999$,$713+186=899$
$521+377=998$,$521+377=898$
$268+716=884$,$268+716=984$
$103+896=1099,$103+896=999$
$149+251=300$,$149+251=400$
$369+534=803$,$369+534=903$
$187+714=801$,$187+714=901$
$338+613=851$,$338+613=951$
$666+133=809$,$666+133=799$
$282+430=722$,$282+430=712$
$371+201=571$,$371+201=572$
$152+772=923$,$152+772=924$
$766+130=996$,$766+130=896$
$401+272=672$,$401+272=673$
$717+274=1091,$717+274=991$
$233+603=736$,$233+603=836$
$781+172=952$,$781+172=953$
$170+802=971$,$170+802=972$
$681+253=933$,$681+253=934$
$338+612=850$,$338+612=950$
$725+114=849$,$725+114=839$
$190+792=981$,$190+792=982$
$109+690=899$,$109+690=799$
$443+265=608$,$443+265=708$
$242+610=752$,$242+610=852$
$288+141=439$,$288+141=429$
$576+125=601$,$576+125=701$
$211+782=992$,$211+782=993$
$524+370=994$,$524+370=894$
$309+390=799$,$309+390=699$
$243+625=768$,$243+625=868$
$110+792=901$,$110+792=902$
$652+241=993$,$652+241=893$
$764+130=994$,$764+130=894$
$473+220=603$,$473+220=693$
$116+484=500$,$116+484=600$
$173+426=609$,$173+426=599$
$239+696=835$,$239+696=935$
$220+772=991$,$220+772=992$
$725+214=949$,$725+214=939$
$385+350=745$,$385+350=735$
$415+285=600$,$415+285=700$
$281+319=500$,$281+319=600$
$396+407=703$,$396+407=803$
$428+172=690$,$428+172=600$
$671+235=905$,$671+235=906$
$368+330=798$,$368+330=698$
$708+253=1051,$708+253=961$
$485+215=600$,$485+215=700$
$576+330=916$,$576+330=906$
$393+507=800$,$393+507=900$
$349+252=501$,$349+252=601$
$101+696=897$,$101+696=797$
$724+196=910$,$724+196=920$
$438+269=607$,$438+269=707$
$200+792=991$,$200+792=992$
$417+242=669$,$417+242=659$
$791+172=962$,$791+172=963$
$119+680=899$,$119+680=799$
$106+591=797$,$106+591=697$
$683+110=893$,$683+110=793$
$198+507=605$,$198+507=705$
$359+612=871$,$359+612=971$
$649+350=1099,$649+350=999$
$141+782=922$,$141+782=923$
$251+162=412$,$251+162=413$
$689+210=909$,$689+210=899$
$235+696=831$,$235+696=931$
$354+612=866$,$354+612=966$
$357+543=800$,$357+543=900$
$771+134=904$,$771+134=905$
$338+625=863$,$338+625=963$
$299+609=808$,$299+609=908$
$875+111=996$,$875+111=986$
$718+174=992$,$718+174=892$
$300+663=962$,$300+663=963$
$661+244=904$,$661+244=905$
$268+411=689$,$268+411=679$
$228+672=800$,$228+672=900$
$197+602=899$,$197+602=799$
$338+651=889$,$338+651=989$
$668+228=996$,$668+228=896$
$205+193=498$,$205+193=398$
$444+376=810$,$444+376=820$
$401+305=705$,$401+305=706$
$714+279=1093,$714+279=993$
$572+325=997$,$572+325=897$
$367+342=719$,$367+342=709$
$351+263=613$,$351+263=614$
$654+141=895$,$654+141=795$
$656+173=839$,$656+173=829$
$613+106=729$,$613+106=719$
$255+204=469$,$255+204=459$
$549+201=740$,$549+201=750$
$119+674=893$,$119+674=793$
$757+240=1097,$757+240=997$
$297+242=549$,$297+242=539$
$131+762=993$,$131+762=893$
$486+133=629$,$486+133=619$
$611+972=1582$,$611+972=1583$
$623+476=1199$,$623+476=1099$
$789+630=1429$,$789+630=1419$
$437+865=1202$,$437+865=1302$
$858+298=1256$,$858+298=1156$
$919+658=1677$,$919+658=1577$
$859+184=1143$,$859+184=1043$
$816+678=1594$,$816+678=1494$
$966+525=1501$,$966+525=1491$
$365+892=1157$,$365+892=1257$
$817+653=1570$,$817+653=1470$
$734+696=1420$,$734+696=1430$
$471+982=1452$,$471+982=1453$
$791+809=1500$,$791+809=1600$
$371+701=1071$,$371+701=1072$
$983+808=1792$,$983+808=1791$
$850+650=1509$,$850+650=1500$
$468+539=907$,$468+539=1007$
$261+891=1051$,$261+891=1152$
$817+865=1782$,$817+865=1682$
$960+738=1798$,$960+738=1698$
$819+667=1586$,$819+667=1486$
$283+818=1001$,$283+818=1101$
$195+973=1169$,$195+973=1168$
$774+524=1398$,$774+524=1298$
$689+412=1111$,$689+412=1101$
$909+276=1285$,$909+276=1185$
$781+511=1392$,$781+511=1292$
$272+892=1163$,$272+892=1164$
$242+812=1053$,$242+812=1054$
$678+323=1011$,$678+323=1001$
$991+768=1769$,$991+768=1759$
$392+782=1173$,$392+782=1174$
$899+632=1631$,$899+632=1531$
$707+296=1004$,$707+296=1003$
$424+898=1222$,$424+898=1322$
$710+588=1398$,$710+588=1298$
$260+972=1231$,$260+972=1232$
$399+608=907$,$399+608=1007$
$752+340=1191$,$752+340=1092$
$793+299=1192$,$793+299=1092$
$924+970=1994$,$924+970=1894$
$951+613=1563$,$951+613=1564$
$160+940=1000$,$160+940=1100$
$601+693=1393$,$601+693=1294$
$457+852=1319$,$457+852=1309$
$914+957=1861$,$914+957=1871$
$780+251=1021$,$780+251=1031$
$919+559=1568$,$919+559=1478$
$718+340=1057$,$718+340=1058$
$849+651=1400$,$849+651=1500$
$877+607=1585$,$877+607=1484$
$766+313=1189$,$766+313=1079$
$651+882=1532$,$651+882=1533$
$899+281=1280$,$899+281=1180$
$834+761=1585$,$834+761=1595$
$356+963=1329$,$356+963=1319$
$784+237=1022$,$784+237=1021$
$911+882=1792$,$911+882=1793$
$798+504=1202$,$798+504=1302$
$900+698=1698$,$900+698=1598$
$350+990=1240$,$350+990=1340$
$639+610=1259$,$639+610=1249$
$432+802=1233$,$432+802=1234$
$797+822=1629$,$797+822=1619$
$983+207=1191$,$983+207=1190$
$712+948=1650$,$712+948=1660$
$979+529=1518$,$979+529=1508$
$915+775=1790$,$915+775=1690$
$180+992=1171$,$180+992=1172$
$826+367=1293$,$826+367=1193$
$751+748=1599$,$751+748=1499$
$139+981=1110$,$139+981=1120$
$917+344=1251$,$917+344=1261$
$780+316=1196$,$780+316=1096$
$306+733=1049$,$306+733=1039$
$177+922=1009$,$177+922=1099$
$891+110=1000$,$891+110=1001$
$978+350=1327$,$978+350=1328$
$712+687=1499$,$712+687=1399$
$761+737=1598$,$761+737=1498$
$306+974=1281$,$306+974=1280$
$363+639=902$,$363+639=1002$
$587+614=1101$,$587+614=1201$
$591+622=1212$,$591+622=1213$
$874+218=1002$,$874+218=1092$
$933+366=1289$,$933+366=1299$
$886+873=1769$,$886+873=1759$
$442+991=1432$,$442+991=1433$
$987+418=1415$,$987+418=1405$
$903+687=1591$,$903+687=1590$
$493+809=1202$,$493+809=1302$
$757+437=1195$,$757+437=1194$
$696+805=1401$,$696+805=1501$
$483+693=1076$,$483+693=1176$
$765+614=1389$,$765+614=1379$
$770+257=1017$,$770+257=1027$
$385+690=975$,$385+690=1075$
$227+893=1121$,$227+893=1120$
$911+749=1650$,$911+749=1660$
$759+383=1242$,$759+383=1142$
$977+861=1848$,$977+861=1838$
$985+460=1444$,$985+460=1445$
$993+517=1511$,$993+517=1510$
$895+550=1444$,$895+550=1445$
$817+375=1292$,$817+375=1192$
$819+353=1262$,$819+353=1172$
$848+959=1897$,$848+959=1807$
$900+257=1147$,$900+257=1157$
$789+280=1169$,$789+280=1069$
$889+358=1237$,$889+358=1247$
$688+420=1118$,$688+420=1108$
$951+263=1213$,$951+263=1214$
$732+763=1595$,$732+763=1495$
$762+550=1311$,$762+550=1312$
$666+608=1284$,$666+608=1274$
$745+430=1174$,$745+430=1175$
$987+922=1919$,$987+922=1909$
$936+959=1885$,$936+959=1895$
$800+399=1299$,$800+399=1199$
$537+667=1104$,$537+667=1204$
$377+962=1239$,$377+962=1339$
$717+682=1499$,$717+682=1399$
$976+513=1499$,$976+513=1489$
$816+275=1191$,$816+275=1091$
$369+987=1256$,$369+987=1356$
$289+717=906$,$289+717=1006$
$354+697=951$,$354+697=1051$
$935+761=1686$,$935+761=1696$
$142+991=1132$,$142+991=1133$
$733+357=1091$,$733+357=1090$
$777+365=1152$,$777+365=1142$
$849+293=1242$,$849+293=1142$
$527+952=1480$,$527+952=1479$
$987+522=1519$,$987+522=1509$
$997+646=1743$,$997+646=1643$
$789+451=1230$,$789+451=1240$
$759+274=1133$,$759+274=1033$
$749+750=1599$,$749+750=1499$
$986+330=1326$,$986+330=1316$
$679+513=1102$,$679+513=1192$
$298+883=1182$,$298+883=1181$
$998+542=1541$,$998+542=1540$
$720+371=1191$,$720+371=1091$
$798+364=1172$,$798+364=1162$
$809+382=1291$,$809+382=1191$
$771+354=1114$,$771+354=1125$
$861+350=1210$,$861+350=1211$
$859+350=1208$,$859+350=1209$
$901+130=1030$,$901+130=1031$
$854+946=1890$,$854+946=1800$
$759+315=1174$,$759+315=1074$
$733+293=1126$,$733+293=1026$
$872+240=1111$,$872+240=1112$
$838+521=1369$,$838+521=1359$
$933+467=1490$,$933+467=1400$
$911+669=1680$,$911+669=1580$
$912+260=1171$,$912+260=1172$
$881+768=1659$,$881+768=1649$
$497+694=1192$,$497+694=1191$
$435+784=1229$,$435+784=1219$
$908+956=1854$,$908+956=1864$
$598+961=1569$,$598+961=1559$
$777+362=1149$,$777+362=1139$
$888+200=1188$,$888+200=1088$
$951+743=1794$,$951+743=1694$
$976+113=1099$,$976+113=1089$
$704+360=1063$,$704+360=1064$
$888+231=1129$,$888+231=1119$
$759+287=1146$,$759+287=1046$
$810+240=1049$,$810+240=1050$
$891+451=1332$,$891+451=1342$
$241+861=1002$,$241+861=1102$
$835+966=1791$,$835+966=1801$
$443+769=1202$,$443+769=1212$
$859+304=1263$,$859+304=1163$
$899+119=1028$,$899+119=1018$
$804+486=1390$,$804+486=1290$
$773+427=1201$,$773+427=1200$
$918+674=1692$,$918+674=1592$
$891+270=1160$,$891+270=1161$
$901+110=1010$,$901+110=1011$
$777+762=1549$,$777+762=1539$
$781+673=1453$,$781+673=1454$
$700+459=1149$,$700+459=1159$
$716+373=1189$,$716+373=1089$
$305+893=1299$,$305+893=1198$
$878+230=1118$,$878+230=1108$
$711+530=1240$,$711+530=1241$
$837+417=1255$,$837+417=1254$
$701+694=1495$,$701+694=1395$
$198+862=1070$,$198+862=1060$
$550+992=1541$,$550+992=1542$
$694+450=1143$,$694+450=1144$
$758+892=1640$,$758+892=1650$
$811+342=1143$,$811+342=1153$
$719+653=1472$,$719+653=1372$
$695+808=1403$,$695+808=1503$
$742+298=1140$,$742+298=1040$
$489+512=901$,$489+512=1001$
$416+887=1203$,$416+887=1303$
$458+973=1432$,$458+973=1431$
$911+132=1042$,$911+132=1043$
$328+693=921$,$328+693=1021$
$814+879=1793$,$814+879=1693$
$611+545=1146$,$611+545=1156$
$714+685=1499$,$714+685=1399$
$479+702=1180$,$479+702=1181$
$493+613=1006$,$493+613=1106$
$470+872=1341$,$470+872=1342$
$853+746=1699$,$853+746=1599$
$677+336=1014$,$677+336=1013$
$897+297=1295$,$897+297=1194$
$768+882=1640$,$768+882=1650$
$632+393=1125$,$632+393=1025$
$597+722=1329$,$597+722=1319$
$641+663=1303$,$641+663=1304$
$245+762=907$,$245+762=1007$
$161+872=1032$,$161+872=1033$
$877+722=1609$,$877+722=1599$
$873+224=1197$,$873+224=1097$
$919+366=1385$,$919+366=1285$
$394+911=1205$,$394+911=1305$
$374+698=972$,$374+698=1072$
$521+812=1332$,$521+812=1333$
$612+938=1540$,$612+938=1550$
$804+240=1043$,$804+240=1044$
$834+536=1360$,$834+536=1370$
$990+455=1435$,$990+455=1445$
$422+897=1219$,$422+897=1319$
$998+691=1699$,$998+691=1689$
$787+657=1434$,$787+657=1444$
$922+869=1781$,$922+869=1791$
$758+385=1243$,$758+385=1143$
$251+881=1131$,$251+881=1132$
$794+460=1253$,$794+460=1254$
$737+407=1145$,$737+407=1144$
$787+311=1198$,$787+311=1098$
$717+286=1004$,$717+286=1003$
$955+793=1749$,$955+793=1748$
$288+952=1241$,$288+952=1240$
$891+297=1288$,$891+297=1188$
$539+668=1107$,$539+668=1207$
$721+677=1498$,$721+677=1398$
$887+407=1295$,$887+407=1294$
$872+210=1191$,$872+210=1082$
$652+647=1399$,$652+647=1299$
$773+737=1511$,$773+737=1510$
$913+958=1861$,$913+958=1871$
$758+261=1029$,$758+261=1019$
$716+680=1496$,$716+680=1396$
$543+757=1200$,$543+757=1300$
$876+519=1305$,$876+519=1395$
$913+376=1389$,$913+376=1289$
$438+566=904$,$438+566=1004$
$443+981=1423$,$443+981=1424$
$890+252=1132$,$890+252=1142$
$872+423=1395$,$872+423=1295$
$944+230=1173$,$944+230=1174$
$632+702=1333$,$632+702=1334$
$456+895=1251$,$456+895=1351$
$893+337=1231$,$893+337=1230$
$890+130=1029$,$890+130=1020$
$157+983=1141$,$157+983=1140$
$616+452=1069$,$616+452=1068$
$363+702=1064$,$363+702=1065$
$821+330=1150$,$821+330=1151$
$948+973=1922$,$948+973=1921$
$510+540=1059$,$510+540=1050$
$977+464=1451$,$977+464=1441$
$829+560=1388$,$829+560=1389$
$592+709=1201$,$592+709=1301$
$159+848=907$,$159+848=1007$
$672+330=1001$,$672+330=1002$
$832+550=1381$,$832+550=1382$
$911+341=1242$,$911+341=1252$
$777+907=1685$,$777+907=1684$
$854+310=1174$,$854+310=1164$
$997+563=1570$,$997+563=1560$
$900+258=1148$,$900+258=1158$
$910+957=1857$,$910+957=1867$
$406+998=1304$,$406+998=1404$
$515+803=1319$,$515+803=1318$
$901+490=1491$,$901+490=1391$
$807+259=1056$,$807+259=1066$
$811+587=1498$,$811+587=1398$
$751+701=1451$,$751+701=1452$
$989+524=1523$,$989+524=1513$
$717+551=1258$,$717+551=1268$
$876+611=1497$,$876+611=1487$
$910+187=1197$,$910+187=1097$
$686+319=1015$,$686+319=1005$
$704+450=1153$,$704+450=1154$
$743+754=1597$,$743+754=1497$
$730+650=1379$,$730+650=1380$
$528+893=1422$,$528+893=1421$
$222+802=1023$,$222+802=1024$
$312+702=1013$,$312+702=1014$
$882+310=1202$,$882+310=1192$
$731+395=1226$,$731+395=1126$
$876+823=1709$,$876+823=1699$
$856+450=1305$,$856+450=1306$
$712+345=1047$,$712+345=1057$
$730+692=1421$,$730+692=1422$
$717+375=1192$,$717+375=1092$
$530+550=1089$,$530+550=1080$
$641+662=1302$,$641+662=1303$
$730+367=1197$,$730+367=1097$
$898+806=1604$,$898+806=1704$
$776+403=1189$,$776+403=1179$
$787+297=1185$,$787+297=1084$
$225+787=912$,$225+787=1012$
$878+558=1426$,$878+558=1436$
$744+291=1135$,$744+291=1035$
$891+692=1582$,$891+692=1583$
$898+461=1369$,$898+461=1359$
$778+528=1316$,$778+528=1306$
$259+942=1101$,$259+942=1201$
$576+704=1290$,$576+704=1280$
$971+556=1517$,$971+556=1527$
$438+677=1015$,$438+677=1115$
$867+283=1250$,$867+283=1150$
$834+963=1787$,$834+963=1797$
$986+518=1514$,$986+518=1504$
$661+981=1641$,$661+981=1642$
$868+529=1407$,$868+529=1397$
$345+661=906$,$345+661=1006$
$806+492=1398$,$806+492=1298$
$887+218=1115$,$887+218=1105$
$982+211=1293$,$982+211=1193$
$977+657=1734$,$977+657=1634$
$977+910=1897$,$977+910=1887$
$700+452=1142$,$700+452=1152$
$481+882=1362$,$481+882=1363$
$917+181=1198$,$917+181=1098$
$244+792=1035$,$244+792=1036$
$781+655=1426$,$781+655=1436$
$652+782=1433$,$652+782=1434$
$376+940=1216$,$376+940=1316$
$809+276=1185$,$809+276=1085$
$820+779=1699$,$820+779=1599$
$857+417=1275$,$857+417=1274$
$347+774=1122$,$347+774=1121$
$141+959=1000$,$141+959=1100$
$980+319=1309$,$980+319=1299$
$786+793=1589$,$786+793=1579$
$377+733=1111$,$377+733=1110$
$930+857=1777$,$930+857=1787$
$667+512=1189$,$667+512=1179$
$781+491=1271$,$781+491=1272$
$807+457=1254$,$807+457=1264$
$459+649=1008$,$459+649=1108$
$218+961=1189$,$218+961=1179$
$901+772=1672$,$901+772=1673$
$903+896=1899$,$903+896=1799$
$890+953=1833$,$890+953=1843$
$769+296=1165$,$769+296=1065$
$771+430=1200$,$771+430=1201$
$981+270=1250$,$981+270=1251$
$889+260=1148$,$889+260=1149$
$812+481=1393$,$812+481=1293$
$585+973=1559$,$585+973=1558$
$454+648=1002$,$454+648=1102$
$466+536=902$,$466+536=1002$
$425+793=1219$,$425+793=1218$
$526+893=1420$,$526+893=1419$
$889+452=1331$,$889+452=1341$
$614+544=1148$,$614+544=1158$
$881+524=1404$,$881+524=1405$
$879+647=1626$,$879+647=1526$
$566+813=1389$,$566+813=1379$
$913+580=1593$,$913+580=1493$
$944+369=1303$,$944+369=1313$
$782+290=1172$,$782+290=1072$
$787+537=1325$,$787+537=1324$
$680+556=1226$,$680+556=1236$
$952+447=1499$,$952+447=1399$
$205+803=1009$,$205+803=1008$
$860+738=1698$,$860+738=1598$
$931+963=1994$,$931+963=1894$
$903+294=1297$,$903+294=1197$
$647+943=1591$,$647+943=1590$
$776+422=1208$,$776+422=1198$
$919+176=1195$,$919+176=1095$
$669+525=1294$,$669+525=1194$
$376+937=1213$,$376+937=1313$
$700+793=1593$,$700+793=1493$
$911+230=1140$,$911+230=1141$
$987+464=1461$,$987+464=1451$
$812+246=1048$,$812+246=1058$
$886+483=1379$,$886+483=1369$
$607+843=1451$,$607+843=1450$
$904+386=1390$,$904+386=1290$
$610+686=1396$,$610+686=1296$
$985+706=1601$,$985+706=1691$
$277+825=1002$,$277+825=1102$
$566+713=1289$,$566+713=1279$
$975+520=1504$,$975+520=1495$
$357+833=1191$,$357+833=1190$
$243+782=1024$,$243+782=1025$
$665+884=1559$,$665+884=1549$
$734+996=1720$,$734+996=1730$
$818+474=1392$,$818+474=1292$
$996+210=1216$,$996+210=1206$
$876+297=1273$,$876+297=1173$
$999+615=1624$,$999+615=1614$
$704+795=1599$,$704+795=1499$
$335+867=1192$,$335+867=1202$
$907+437=1345$,$907+437=1344$
$916+267=1283$,$916+267=1183$
$695+809=1404$,$695+809=1504$
$423+972=1394$,$423+972=1395$
$818+320=1137$,$818+320=1138$
$786+528=1324$,$786+528=1314$
$461+893=1254$,$461+893=1354$
$359+944=1203$,$359+944=1303$
$268+738=906$,$268+738=1006$
$265+973=1239$,$265+973=1238$
$766+297=1163$,$766+297=1063$
$971+350=1310$,$971+350=1321$
$497+522=1029$,$497+522=1019$
$611+712=1322$,$611+712=1323$
$868+626=1594$,$868+626=1494$
$754+840=1694$,$754+840=1594$
$971+459=1420$,$971+459=1430$
$429+870=1399$,$429+870=1299$
$975+807=1792$,$975+807=1782$
$895+610=1515$,$895+610=1505$
$602+992=1593$,$602+992=1594$
$879+517=1306$,$879+517=1396$
$889+552=1431$,$889+552=1441$
$605+494=1199$,$605+494=1099$
$984+818=1702$,$984+818=1802$
$830+350=1179$,$830+350=1180$
$577+927=1404$,$577+927=1504$
$483+697=1080$,$483+697=1180$
$391+682=1072$,$391+682=1073$
$611+692=1302$,$611+692=1303$
$497+517=1015$,$497+517=1014$
$899+658=1657$,$899+658=1557$
$403+699=1002$,$403+699=1102$
$981+352=1323$,$981+352=1333$
$316+813=1139$,$316+813=1129$
$940+510=1459$,$940+510=1450$
$393+908=1201$,$393+908=1301$
$378+946=1224$,$378+946=1324$
$914+455=1359$,$914+455=1369$
$954+844=1898$,$954+844=1798$
$931+340=1270$,$931+340=1271$
$394+996=1380$,$394+996=1390$
$735+294=1129$,$735+294=1029$
$784+315=1199$,$784+315=1099$
$874+250=1123$,$874+250=1124$
$547+983=1531$,$547+983=1530$
$903+377=1281$,$903+377=1280$
$674+608=1292$,$674+608=1282$
$987+287=1275$,$987+287=1274$
$755+704=1469$,$755+704=1459$
$931+461=1492$,$931+461=1392$
$445+614=1069$,$445+614=1059$
$405+782=1186$,$405+782=1187$
$779+613=1402$,$779+613=1392$
$651+602=1252$,$651+602=1253$
$857+783=1641$,$857+783=1640$
$376+705=1091$,$376+705=1081$
$494+506=990$,$494+506=1000$
$921+775=1796$,$921+775=1696$
$786+290=1176$,$786+290=1076$
$790+430=1229$,$790+430=1220$
$740+294=1134$,$740+294=1034$
$807+843=1651$,$807+843=1650$
$975+323=1398$,$975+323=1298$
$999+808=1707$,$999+808=1807$
$880+529=1419$,$880+529=1409$
$592+460=1051$,$592+460=1052$
$757+537=1295$,$757+537=1294$
$576+893=1470$,$576+893=1469$
$721+693=1413$,$721+693=1414$
$173+827=900$,$173+827=1000$
$341+959=1200$,$341+959=1300$
$767+252=1029$,$767+252=1019$
$744+396=1230$,$744+396=1140$
$911+585=1596$,$911+585=1496$
$612+981=1592$,$612+981=1593$
$596+773=1370$,$596+773=1369$
$395+912=1207$,$395+912=1307$
$522+902=1423$,$522+902=1424$
$766+528=1394$,$766+528=1294$
$734+267=1091$,$734+267=1001$
$772+697=1479$,$772+697=1469$
$484+624=1008$,$484+624=1108$
$817+843=1650$,$817+843=1660$
$988+507=1496$,$988+507=1495$
$981+912=1892$,$981+912=1893$
$483+520=1013$,$483+520=1003$
$240+772=1011$,$240+772=1012$
$235+768=903$,$235+768=1003$
$451+897=1248$,$451+897=1348$
$767+502=1279$,$767+502=1269$
$791+220=1010$,$791+220=1011$
$176+824=900$,$176+824=1000$
$963+228=1291$,$963+228=1191$
$470+939=1309$,$470+939=1409$
$474+708=1192$,$474+708=1182$
$474+687=1061$,$474+687=1161$
$675+903=1589$,$675+903=1578$
$982+102=1083$,$982+102=1084$
$363+937=1200$,$363+937=1300$
$347+855=1102$,$347+855=1202$
$362+791=1053$,$362+791=1153$
$717+673=1490$,$717+673=1390$
$779+529=1318$,$779+529=1308$
$805+386=1291$,$805+386=1191$
$870+160=1039$,$870+160=1030$
$892+202=1194$,$892+202=1094$
$718+475=1293$,$718+475=1193$
$323+698=921$,$323+698=1021$
$997+647=1744$,$997+647=1644$
$655+440=1195$,$655+440=1095$
$983+427=1411$,$983+427=1410$
$760+732=1592$,$760+732=1492$
$693+506=1109$,$693+506=1199$
$915+243=1148$,$915+243=1158$
$875+290=1265$,$875+290=1165$
$730+456=1176$,$730+456=1186$
$935+265=1290$,$935+265=1200$
$674+606=1290$,$674+606=1280$
$766+428=1294$,$766+428=1194$
$796+295=1191$,$796+295=1091$
$680+360=1049$,$680+360=1040$
$753+841=1694$,$753+841=1594$
$441+902=1342$,$441+902=1343$
$981+360=1340$,$981+360=1341$
$820+712=1531$,$820+712=1532$
$365+839=1104$,$365+839=1204$
$465+893=1259$,$465+893=1358$
$454+693=1047$,$454+693=1147$
$381+792=1172$,$381+792=1173$
